,titles,Type,Processor_Name,RAM,Graphic_Processor,Operating_System,Touchscreen,Screen_Size,Screen_Resolution,Weight,MSOffice,EMMC,SSD_Capacity,HDD_Capacity,prices,links_list
958,"DELL 3511 Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home/2 GB Graphics) 3511 Laptop  (15.6 inch, Platinum Silver, With MS Office)",Laptop,Core i5,8 GB,NVIDIA GeForce MX350,Windows 11 Home,No,39.62 cm (15.6 inch),1920 x 1080 pixel,nan,Yes,NO,256 GB,1 TB,"₹64,990",https://www.flipkart.com/dell-3511-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-2-graphics-laptop/p/itm651d5a4ded0b1?pid=COMGA7ZFSZCZFCQF&lid=LSTCOMGA7ZFSZCZFCQFOZF4CS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_40_959&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=444d3596-017e-4102-85e8-ca2a5fb0d136.COMGA7ZFSZCZFCQF.SEARCH&ppt=None&ppn=None&ssid=6lbtjodb9c0000001677668587917&qH=312f91285e048e09
959,"acer Swift 5 Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) SF514-52T Thin and Light Laptop  (14 inch, Honey Gold, 0.97 kg, With MS Office)",Thin and Light Laptop,Core i5,8 GB,Intel Integrated UHD 620,Windows 10 Home,Yes,35.56 cm (14 inch),1920 x 1080 Pixel,0.97 kg,Yes,NO,256 GB,NO HDD,"₹81,998",https://www.flipkart.com/acer-swift-5-core-i5-8th-gen-8-gb-256-gb-ssd-windows-10-home-sf514-52t-thin-light-laptop/p/itmf3s3222t4ugsu?pid=COMF8YNYQUHM29MH&lid=LSTCOMF8YNYQUHM29MHXUDKZV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_40_960&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=444d3596-017e-4102-85e8-ca2a5fb0d136.COMF8YNYQUHM29MH.SEARCH&ppt=None&ppn=None&ssid=6lbtjodb9c0000001677668587917&qH=312f91285e048e09
960,"HP Pavilion Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) 15-eh1101AU Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.75 Kg, With MS Office)",Thin and Light Laptop,Ryzen 5 Hexa Core,8 GB,AMD Radeon AMD,Windows 10 Home,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,1.75 Kg,Yes,NO,512 GB,NO HDD,"₹50,300",https://www.flipkart.com/hp-pavilion-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-10-home-15-eh1101au-thin-light-laptop/p/itmbbe1a7a3f907e?pid=COMG67BXFFXYZSMZ&lid=LSTCOMG67BXFFXYZSMZ6ZQBFO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_41_961&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=a841470d-8c83-429f-acb0-ba9fabe1b378.COMG67BXFFXYZSMZ.SEARCH&ppt=None&ppn=None&ssid=fn1la0jcbk0000001677668588569&qH=312f91285e048e09
961,"DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10) Inspiron 5410 2 in 1 Laptop  (14 inch, Platinum Silver, 1.5 Kg, With MS Office)",2 in 1 Laptop,Core i5,8 GB,Intel Integrated Iris Xe,Windows 10,Yes,35.56 cm (14 inch),1920 x 1080 Pixels,1.5 Kg,Yes,NO,512 GB,NO HDD,"₹69,990",https://www.flipkart.com/dell-inspiron-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-5410-2-1-laptop/p/itm8fbdb1ec84200?pid=COMG6F87Z4YUWZFZ&lid=LSTCOMG6F87Z4YUWZFZ7L5KDJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_41_962&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=a841470d-8c83-429f-acb0-ba9fabe1b378.COMG6F87Z4YUWZFZ.SEARCH&ppt=None&ppn=None&ssid=fn1la0jcbk0000001677668588569&qH=312f91285e048e09
962,"acer Aspire 7 Core i5 9th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 Ti) A715-75G-51H8 Gaming Laptop  (15.6 inch, Charcoal Black, 2.15 kg)",Gaming Laptop,Core i5,8 GB,NVIDIA GeForce GTX 1650 Ti,Windows 10 Home,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,2.15 kg,No,NO,512 GB,NO HDD,"₹57,090",https://www.flipkart.com/acer-aspire-7-core-i5-9th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-ti-a715-75g-51h8-gaming-laptop/p/itmb6b0ba7ba7c49?pid=COMFR6AAYHTCDHTG&lid=LSTCOMFR6AAYHTCDHTGP0RKYQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_41_963&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=a841470d-8c83-429f-acb0-ba9fabe1b378.COMFR6AAYHTCDHTG.SEARCH&ppt=None&ppn=None&ssid=fn1la0jcbk0000001677668588569&qH=312f91285e048e09
963,"Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15ACH6| 15ACH6D1| IdeaPad Gaming3 15ACH6D1 Gaming Laptop  (15.6 inch, Shadow Black, 2.25 kg)",Gaming Laptop,Ryzen 5 Hexa Core,8 GB,NVIDIA GeForce GTX 1650,Windows 11 Home,No,39.62 cm (15.6 inch),1920x1080 Pixel,2.25 kg,No,NO,512 GB,NO HDD,"₹54,830",https://www.flipkart.com/lenovo-ideapad-gaming-3-ryzen-5-hexa-core-amd-r5-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15ach6-15ach6d1-gaming3-15ach6d1-laptop/p/itmeb72bf79e6eb4?pid=COMG8ZHDWJXZRHBW&lid=LSTCOMG8ZHDWJXZRHBWOF4RUE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_41_964&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=en_e6okCFR28NMgb09p%2FeOrhN7iZGdbfTDIBWsLX1Q%2BCpqxwfGaUaV7EQb7uSeG7rbIZEBRS%2FNEoNoresmrUJkL9w%3D%3D&ppt=None&ppn=None&ssid=fn1la0jcbk0000001677668588569&qH=312f91285e048e09
964,"ASUS Ryzen 9 Octa Core 10th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 8GB RTX 3080) G513RS-HQ024WS Gaming Laptop  (15.6 inch, Black Green, With MS Office)",Gaming Laptop,Ryzen 9 Octa Core,16 GB,NVIDIA GeForce RTX 8GB RTX 3080,Windows 11 Home,No,39.62 cm (15.6 inch),1080*1920 pixel,nan,Yes,NO,1 TB,NO HDD,"₹1,93,000",https://www.flipkart.com/asus-ryzen-9-octa-core-10th-gen-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-8gb-3080-g513rs-hq024ws-gaming-laptop/p/itm09c06d96e0d7d?pid=COMGH8FRHSEY9WNH&lid=LSTCOMGH8FRHSEY9WNH2CHXTZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_41_965&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=a841470d-8c83-429f-acb0-ba9fabe1b378.COMGH8FRHSEY9WNH.SEARCH&ppt=None&ppn=None&ssid=fn1la0jcbk0000001677668588569&qH=312f91285e048e09
965,"DELL Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 5410 2 in 1 Laptop  (14 inch, Platinum Silver, 1.5 kg, With MS Office)",2 in 1 Laptop,Core i3,8 GB,Intel Integrated UHD,Windows 11 Home,Yes,35.56 cm (14 inch),1920 x 1080 pixel,1.5 kg,Yes,NO,512 GB,NO HDD,"₹57,999",https://www.flipkart.com/dell-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-inspiron-5410-2-1-laptop/p/itmf3041caed9cfd?pid=COMG9ETAX7DGSJSW&lid=LSTCOMG9ETAX7DGSJSWLISGY1&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_41_966&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=a841470d-8c83-429f-acb0-ba9fabe1b378.COMG9ETAX7DGSJSW.SEARCH&ppt=None&ppn=None&ssid=fn1la0jcbk0000001677668588569&qH=312f91285e048e09
966,"HP Ryzen 3 Dual Core - (8 GB/256 GB HDD/Windows 11 Home) 255 G8 Laptop  (15.6 inch, Black)",Laptop,Ryzen 3 Dual Core,8 GB,AMD Radeon RYZEN 3,Windows 11 Home,No,39.62 cm (15.6 inch),1920 * 1080 pixel,nan,No,NO,NO SSD,256 GB,"₹37,890",https://www.flipkart.com/hp-ryzen-3-dual-core-8-gb-256-gb-hdd-windows-11-home-255-g8-laptop/p/itm2bb74cc77d5a7?pid=COMGGWPYGRH33MQM&lid=LSTCOMGGWPYGRH33MQMRL3W08&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_41_967&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=a841470d-8c83-429f-acb0-ba9fabe1b378.COMGGWPYGRH33MQM.SEARCH&ppt=None&ppn=None&ssid=fn1la0jcbk0000001677668588569&qH=312f91285e048e09
967,"Lenovo Legion 5 Pro Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060) 82JQ00JCIN|82JQ0062IN|82JQ011FIN Gaming Laptop  (16 inch, Storm Grey (top), Black (bottom), 2.45 kg, With MS Office)",Gaming Laptop,Ryzen 7 Octa Core,16 GB,NVIDIA GeForce RTX 3060,Windows 11 Home,No,40.64 cm (16 inch),2560 x 1600 Pixel,2.45 kg,Yes,NO,1 TB,NO HDD,"₹1,31,490",https://www.flipkart.com/lenovo-legion-5-pro-ryzen-7-octa-core-5800h-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-82jq00jcin-82jq0062in-82jq011fin-gaming-laptop/p/itmb0758282c84db?pid=COMG6ZFCB5CP39HX&lid=LSTCOMG6ZFCB5CP39HXUACVZD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_41_968&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=en_e6okCFR28NMgb09p%2FeOrhN7iZGdbfTDIBWsLX1Q%2BCpozpoc1ZWAQeMkpu6tc8g0qLxrrwQN2u3aHPvxWb%2FlLog%3D%3D&ppt=None&ppn=None&ssid=fn1la0jcbk0000001677668588569&qH=312f91285e048e09
968,"Lenovo Intel Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) 14IGL05 Thin and Light Laptop  (14 inch, Platinum Grey, 1.4 Kg)",Thin and Light Laptop,Celeron Dual Core,4 GB,Intel Integrated UHD Graphics 600,Chrome,Yes,35.56 cm (14 inch),1920 x 1080 Pixel,1.4 Kg,No,64 GB,NO SSD,NO HDD,"₹28,490",https://www.flipkart.com/lenovo-intel-celeron-dual-core-4-gb-64-gb-emmc-storage-chrome-os-14igl05-thin-light-laptop/p/itm215057ea96014?pid=COMGGR9SPXCF8RUU&lid=LSTCOMGGR9SPXCF8RUUCUA0OT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_41_969&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=a841470d-8c83-429f-acb0-ba9fabe1b378.COMGGR9SPXCF8RUU.SEARCH&ppt=None&ppn=None&ssid=fn1la0jcbk0000001677668588569&qH=312f91285e048e09
969,"ASUS ExpertBook P2 Core i7 10th Gen - (8 GB/1 TB HDD/Windows 10 Pro/2 GB Graphics) ExpertBook P2 P2451FB Thin and Light Laptop  (14 inch, Star Black, 1.60 kg)",Thin and Light Laptop,Core i7,8 GB,NVIDIA GeForce MX110,Windows 10 Pro,No,35.56 cm (14 inch),1920 x 1080 Pixel,1.60 kg,No,NO,NO SSD,1 TB,"₹93,990",https://www.flipkart.com/asus-expertbook-p2-core-i7-10th-gen-8-gb-1-tb-hdd-windows-10-pro-2-gb-graphics-p2451fb-thin-light-laptop/p/itmee9385e45c454?pid=COMFVKZGE5VJ8HQR&lid=LSTCOMFVKZGE5VJ8HQRLV55CS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_41_970&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=a841470d-8c83-429f-acb0-ba9fabe1b378.COMFVKZGE5VJ8HQR.SEARCH&ppt=None&ppn=None&ssid=fn1la0jcbk0000001677668588569&qH=312f91285e048e09
970,"Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/60 Hz) IdeaPad Gaming 3 15ARH05 Gaming Laptop  (15.6 Inch, Onyx Black, 2.2 KG)",Gaming Laptop,Ryzen 5 Hexa Core,8 GB,NVIDIA GeForce GTX 1650,Windows 10 Home,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,2.2 KG,No,NO,NO SSD,1 TB,"₹56,990",https://www.flipkart.com/lenovo-ideapad-gaming-3-ryzen-5-hexa-core-4600h-8-gb-1-tb-hdd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1650-60-hz-15arh05-laptop/p/itm64d83a7c01261?pid=COMG3HHRTM3YFGTU&lid=LSTCOMG3HHRTM3YFGTU3SQHHJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_41_971&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=a841470d-8c83-429f-acb0-ba9fabe1b378.COMG3HHRTM3YFGTU.SEARCH&ppt=None&ppn=None&ssid=fn1la0jcbk0000001677668588569&qH=312f91285e048e09
